# BRON: KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)
# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde reeks maandtemperaturen van De Bilt <http://www.knmi.nl/klimatologie/onderzoeksgegevens/homogeen_260/index.html> of de Centraal Nederland Temperatuur <http://www.knmi.nl/klimatologie/onderzoeksgegevens/CNT/>.
# 
# 
# STN      LON(east)   LAT(north)     ALT(m)  NAME
# 240:         4.790       52.318      -3.30  SCHIPHOL
# 
# YYYYMMDD = datum (YYYY=jaar,MM=maand,DD=dag); 
# HH       = tijd (HH=uur, UT.12 UT=13 MET, 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT; 
# DD       = Windrichting (in graden) gemiddeld over de laatste 10 minuten van het afgelopen uur (360=noord, 90=oost, 180=zuid, 270=west, 0=windstil 990=veranderlijk. Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FH       = Uurgemiddelde windsnelheid (in 0.1 m/s). Zie http://www.knmi.nl/kennis-en-datacentrum/achtergrond/klimatologische-brochures-en-boeken; 
# FF       = Windsnelheid (in 0.1 m/s) gemiddeld over de laatste 10 minuten van het afgelopen uur; 
# FX       = Hoogste windstoot (in 0.1 m/s) over het afgelopen uurvak; 
# T        = Temperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# T10N     = Minimumtemperatuur (in 0.1 graden Celsius) op 10 cm hoogte in de afgelopen 6 uur; 
# TD       = Dauwpuntstemperatuur (in 0.1 graden Celsius) op 1.50 m hoogte tijdens de waarneming; 
# SQ       = Duur van de zonneschijn (in 0.1 uren) per uurvak, berekend uit globale straling  (-1 for <0.05 uur); 
# Q        = Globale straling (in J/cm2) per uurvak; 
# DR       = Duur van de neerslag (in 0.1 uur) per uurvak; 
# RH       = Uursom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm); 
# P        = Luchtdruk (in 0.1 hPa) herleid naar zeeniveau, tijdens de waarneming; 
# VV       = Horizontaal zicht tijdens de waarneming (0=minder dan 100m, 1=100-200m, 2=200-300m,..., 49=4900-5000m, 50=5-6km, 56=6-7km, 57=7-8km, ..., 79=29-30km, 80=30-35km, 81=35-40km,..., 89=meer dan 70km); 
# N        = Bewolking (bedekkingsgraad van de bovenlucht in achtsten), tijdens de waarneming (9=bovenlucht onzichtbaar); 
# U        = Relatieve vochtigheid (in procenten) op 1.50 m hoogte tijdens de waarneming; 
# WW       = Weercode (00-99), visueel(WW) of automatisch(WaWa) waargenomen, voor het actuele weer of het weer in het afgelopen uur. Zie http://bibliotheek.knmi.nl/scholierenpdf/weercodes_Nederland; 
# IX       = Weercode indicator voor de wijze van waarnemen op een bemand of automatisch station (1=bemand gebruikmakend van code uit visuele waarnemingen, 2,3=bemand en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 4=automatisch en opgenomen (gebruikmakend van code uit visuele waarnemingen), 5,6=automatisch en weggelaten (geen belangrijk weersverschijnsel, geen gegevens), 7=automatisch gebruikmakend van code uit automatische waarnemingen); 
# M        = Mist 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# R        = Regen 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# S        = Sneeuw 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# O        = Onweer 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# Y        = IJsvorming 0=niet voorgekomen, 1=wel voorgekomen in het voorgaande uur en/of tijdens de waarneming; 
# 
# STN,YYYYMMDD,   HH,   DD,   FH,   FF,   FX,    T, T10N,   TD,   SQ,    Q,   DR,   RH,    P,   VV,    N,    U,   WW,   IX,    M,    R,    S,    O,    Y
# 
  240,20190309,   13,  240,  140,  150,  210,   98,     ,   64,    1,   64,    3,    1,10057,   58,    8,   79,   81,    7,    0,    1,    0,    0,    0
  240,20190309,   14,  250,  140,  160,  230,   91,     ,   42,    1,   52,    4,    1,10053,   61,    8,   71,   26,    7,    0,    1,    0,    1,    0
  240,20190309,   15,  280,  140,  140,  250,   92,     ,   39,    6,   80,    0,   -1,10071,   65,    1,   69,   23,    7,    0,    1,    0,    0,    0
  240,20190309,   16,  290,  150,  140,  240,   89,     ,   30,   10,   91,    0,    0,10088,   71,    0,   66,     ,    5,    0,    0,    0,    0,    0
  240,20190309,   17,  290,  110,   90,  190,   78,     ,   33,    3,   22,    0,    0,10103,   68,    6,   73,     ,    5,    0,    0,    0,    0,    0
  240,20190309,   18,  280,   80,   80,  130,   77,   64,   36,    0,    2,    0,    0,10115,   70,    8,   75,    3,    7,    0,    0,    0,    0,    0
  240,20190309,   19,  240,   60,   50,  110,   75,     ,   45,    0,    0,    0,    0,10124,   64,    8,   81,     ,    5,    0,    0,    0,    0,    0
  240,20190309,   20,  260,   60,   80,  100,   82,     ,   39,    0,    0,    0,    0,10127,   68,    8,   74,     ,    5,    0,    0,    0,    0,    0
  240,20190309,   21,  260,   80,   90,  130,   83,     ,   32,    0,    0,    0,    0,10129,   68,    8,   70,     ,    5,    0,    0,    0,    0,    0
  240,20190309,   22,  260,   80,   70,  120,   82,     ,   35,    0,    0,    0,    0,10129,   65,    8,   71,     ,    5,    0,    0,    0,    0,    0
  240,20190309,   23,  260,   60,   60,  100,   74,     ,   32,    0,    0,    0,    0,10127,   68,    8,   74,     ,    5,    0,    0,    0,    0,    0
  240,20190309,   24,  260,   60,   50,   90,   76,   60,   40,    0,    0,    0,    0,10120,   65,    8,   77,     ,    5,    0,    0,    0,    0,    0
  240,20190310,    1,  250,   50,   60,   80,   78,     ,   28,    0,    0,    0,    0,10112,   70,    8,   70,     ,    5,    0,    0,    0,    0,    0
  240,20190310,    2,  230,   40,   30,   70,   70,     ,   35,    0,    0,    0,    0,10098,   68,    8,   78,     ,    5,    0,    0,    0,    0,    0
  240,20190310,    3,  210,   30,   30,   60,   72,     ,   32,    0,    0,    0,   -1,10081,   67,    8,   75,   51,    7,    0,    1,    0,    0,    0
  240,20190310,    4,  220,   40,   30,   80,   59,     ,   39,    0,    0,    0,   -1,10067,   67,    8,   87,   81,    7,    0,    1,    0,    0,    0
  240,20190310,    5,  130,   20,   20,   40,   56,     ,   46,    0,    0,   10,   11,10050,   60,    8,   93,   61,    7,    0,    1,    0,    0,    0
  240,20190310,    6,  180,   40,   40,   70,   51,   49,   38,    0,    0,   10,   10,10035,   60,    8,   91,   61,    7,    0,    1,    0,    0,    0
  240,20190310,    7,  160,   30,   30,   60,   51,     ,   44,    0,    2,   10,    3,10022,   58,    8,   95,   61,    7,    0,    1,    0,    0,    0
  240,20190310,    8,  140,   30,   40,   50,   52,     ,   46,    0,   13,   10,    5,10010,   57,    8,   96,   61,    7,    0,    1,    0,    0,    0
  240,20190310,    9,  120,   40,   40,   60,   55,     ,   49,    0,   27,    5,    3, 9994,   60,    8,   95,   23,    7,    0,    1,    0,    0,    0
  240,20190310,   10,  130,   50,   50,   80,   55,     ,   52,    0,   24,    9,   26, 9979,   42,    8,   97,   82,    7,    0,    1,    0,    0,    0
  240,20190310,   11,   80,   40,   30,   70,   58,     ,   55,    0,   27,    7,   15, 9969,   56,    8,   97,   62,    7,    0,    1,    0,    0,    0
  240,20190310,   12,   50,   30,   30,   60,   63,   45,   60,    0,   18,    8,   12, 9961,   58,    8,   97,   52,    7,    0,    1,    0,    0,    0
  240,20190310,   13,  250,   80,  100,  170,   86,     ,   75,    0,   30,    3,    3, 9960,   41,    8,   92,   52,    7,    0,    1,    0,    0,    0
  240,20190310,   14,  330,   90,   80,  140,   38,     ,   27,    0,   26,    6,    1,10019,   56,    8,   92,   51,    7,    0,    1,    0,    0,    0
  240,20190310,   15,  300,   80,   70,  120,   45,     ,   32,    0,   18,    9,    1,10058,   70,    8,   90,   81,    7,    0,    1,    0,    0,    0
  240,20190310,   16,  300,   70,   80,  130,   43,     ,   29,    0,   12,   10,   14,10078,   62,    8,   90,   61,    7,    0,    1,    0,    0,    0
  240,20190310,   17,  270,   90,  100,  210,   39,     ,   21,    0,    6,   10,   14,10090,   57,    8,   88,   62,    7,    0,    1,    0,    0,    0
  240,20190310,   18,  280,   80,   60,  150,   43,   32,   19,    0,    6,    0,   -1,10096,   70,    1,   84,   23,    7,    0,    1,    0,    0,    0
  240,20190310,   19,  270,   80,  100,  220,   48,     ,   12,    0,    0,    2,    9,10103,   75,    8,   77,   26,    7,    0,    1,    0,    1,    0
  240,20190310,   20,  270,  110,  110,  170,   55,     ,    9,    0,    0,    0,    0,10106,   75,    3,   72,     ,    5,    0,    0,    0,    0,    0
  240,20190310,   21,  270,  120,  120,  190,   54,     ,   -4,    0,    0,    0,    0,10109,   80,    8,   65,    3,    7,    0,    0,    0,    0,    0
  240,20190310,   22,  260,   90,   90,  180,   62,     ,   -3,    0,    0,    0,    0,10111,   77,    8,   63,     ,    5,    0,    0,    0,    0,    0
  240,20190310,   23,  270,  100,  100,  150,   56,     ,   -3,    0,    0,    1,    1,10106,   72,    8,   65,   81,    7,    0,    1,    0,    0,    0
  240,20190310,   24,  270,  120,  110,  170,   50,   22,    7,    0,    0,    3,    1,10110,   75,    8,   74,   26,    7,    0,    1,    0,    1,    0
  240,20190311,    1,  270,  120,  100,  180,   46,     ,    0,    0,    0,    0,    0,10114,   75,    8,   71,     ,    5,    0,    0,    0,    0,    0
  240,20190311,    2,  270,  110,  110,  160,   45,     ,   -1,    0,    0,    0,    0,10113,   75,    7,   71,     ,    5,    0,    0,    0,    0,    0
  240,20190311,    3,  270,  120,  110,  160,   47,     ,   -2,    0,    0,    0,    0,10109,   75,    7,   70,     ,    5,    0,    0,    0,    0,    0
  240,20190311,    4,  280,  120,  100,  190,   42,     ,    2,    0,    0,    0,   -1,10110,   75,    7,   74,   23,    7,    0,    1,    0,    0,    0
  240,20190311,    5,  270,  110,  100,  170,   42,     ,    9,    0,    0,    0,   -1,10113,   69,    8,   79,   51,    7,    0,    1,    0,    0,    0
  240,20190311,    6,  290,  110,   80,  170,   40,   26,   15,    0,    0,    4,    6,10119,   63,    8,   83,   81,    7,    0,    1,    0,    0,    0
  240,20190311,    7,  280,  120,  110,  180,   44,     ,   16,    0,    4,    3,    1,10126,   58,    8,   82,   81,    7,    0,    1,    0,    0,    0
  240,20190311,    8,  280,  110,  120,  160,   46,     ,   15,    0,   22,    2,    6,10134,   69,    8,   80,   23,    7,    0,    1,    0,    0,    0
  240,20190311,    9,  280,  110,  130,  170,   61,     ,   17,    6,   72,    0,    0,10142,   66,    7,   73,    1,    7,    0,    0,    0,    0,    0
  240,20190311,   10,  280,  130,  110,  200,   62,     ,   28,    8,   96,    1,    1,10152,   69,    7,   78,   81,    7,    0,    1,    0,    0,    0
  240,20190311,   11,  290,  130,  130,  200,   66,     ,   14,    7,  120,    0,   -1,10160,   66,    7,   69,   23,    7,    0,    1,    0,    0,    0
  240,20190311,   12,  290,  140,  140,  200,   73,   28,   10,    9,  164,    0,    0,10170,   72,    7,   64,    2,    7,    0,    0,    0,    0,    0
  240,20190311,   13,  290,  140,  130,  200,   72,     ,   19,    5,  125,    0,    0,10183,   67,    8,   68,     ,    5,    0,    0,    0,    0,    0
  240,20190311,   14,  290,  150,  150,  200,   81,     ,   22,   10,  161,    0,    0,10192,   68,    7,   66,     ,    5,    0,    0,    0,    0,    0
  240,20190311,   15,  290,  140,  140,  200,   72,     ,   13,    4,   90,    0,    0,10202,   70,    8,   66,     ,    5,    0,    0,    0,    0,    0
  240,20190311,   16,  300,  130,  110,  190,   73,     ,   20,    0,   45,    0,    0,10212,   68,    8,   69,     ,    5,    0,    0,    0,    0,    0
  240,20190311,   17,  300,  120,  120,  180,   69,     ,   18,   10,   54,    0,    0,10222,   70,    8,   69,     ,    5,    0,    0,    0,    0,    0
  240,20190311,   18,  300,   90,   80,  150,   62,   54,   15,    0,    5,    0,    0,10230,   70,    7,   71,     ,    5,    0,    0,    0,    0,    0
  240,20190311,   19,  300,   60,   40,  110,   51,     ,    8,    0,    0,    0,    0,10236,   71,    0,   73,     ,    5,    0,    0,    0,    0,    0
  240,20190311,   20,  270,   30,   40,   60,   43,     ,   18,    0,    0,    0,    0,10240,   67,    3,   83,     ,    5,    0,    0,    0,    0,    0
  240,20190311,   21,  260,   40,   40,   50,   46,     ,   16,    0,    0,    0,    0,10237,   70,    8,   80,     ,    5,    0,    0,    0,    0,    0
  240,20190311,   22,  230,   30,   40,   50,   36,     ,   12,    0,    0,    0,    0,10237,   70,    8,   84,     ,    5,    0,    0,    0,    0,    0
  240,20190311,   23,  220,   40,   50,   50,   24,     ,   10,    0,    0,    0,    0,10234,   68,    8,   90,     ,    5,    0,    0,    0,    0,    0
  240,20190311,   24,  170,   40,   40,   50,   36,    3,   17,    0,    0,    0,    0,10228,   70,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20190312,    1,  190,   50,   50,   70,   40,     ,   23,    0,    0,    0,    0,10220,   70,    8,   88,     ,    5,    0,    0,    0,    0,    0
  240,20190312,    2,  180,   50,   40,   60,   45,     ,   22,    0,    0,    0,    0,10209,   70,    8,   85,     ,    5,    0,    0,    0,    0,    0
  240,20190312,    3,  190,   60,   60,   80,   48,     ,   20,    0,    0,    0,    0,10197,   70,    8,   82,     ,    5,    0,    0,    0,    0,    0
  240,20190312,    4,  190,   50,   60,   70,   52,     ,   33,    0,    0,    0,    0,10185,   64,    8,   87,     ,    5,    0,    0,    0,    0,    0
  240,20190312,    5,  200,   70,   80,  110,   57,     ,   38,    0,    0,    0,   -1,10176,   62,    8,   87,   81,    7,    0,    1,    0,    0,    0
  240,20190312,    6,  190,   70,   80,  100,   59,   28,   32,    0,    0,   10,    3,10157,   67,    8,   82,   61,    7,    0,    1,    0,    0,    0
  240,20190312,    7,  180,   90,   90,  140,   59,     ,   29,    0,    4,    2,    1,10143,   70,    8,   81,   23,    7,    0,    1,    0,    0,    0
  240,20190312,    8,  200,   90,  110,  150,   68,     ,   21,    0,   17,    0,    0,10129,   75,    8,   72,     ,    5,    0,    0,    0,    0,    0
  240,20190312,    9,  190,  110,  120,  170,   72,     ,   18,    0,   28,    0,   -1,10111,   79,    8,   68,   23,    7,    0,    1,    0,    0,    0
  240,20190312,   10,  200,  120,  120,  180,   80,     ,   21,    0,   57,    0,    0,10097,   75,    8,   66,     ,    5,    0,    0,    0,    0,    0
  240,20190312,   11,  200,  130,  120,  180,   82,     ,   18,    0,   50,    0,    0,10085,   80,    8,   64,     ,    5,    0,    0,    0,    0,    0
  240,20190312,   12,  200,  130,  130,  190,   82,   51,   23,    0,   53,    0,   -1,10071,   72,    8,   66,   23,    7,    0,    1,    0,    0,    0
  240,20190312,   13,  200,  130,  130,  190,   86,     ,   14,    0,   40,    0,    0,10054,   82,    8,   60,     ,    5,    0,    0,    0,    0,    0
  240,20190312,   14,  200,  130,  130,  200,   85,     ,   22,    0,   41,    0,    0,10037,   75,    8,   64,     ,    5,    0,    0,    0,    0,    0
  240,20190312,   15,  180,  140,  150,  210,   89,     ,   16,    0,   25,    0,    0,10016,   81,    8,   60,     ,    5,    0,    0,    0,    0,    0
  240,20190312,   16,  180,  130,  130,  190,   88,     ,   28,    0,   11,    0,   -1, 9994,   80,    8,   66,   23,    7,    0,    1,    0,    0,    0
  240,20190312,   17,  190,  120,  120,  180,   82,     ,   40,    0,    5,    0,   -1, 9975,   67,    8,   74,   81,    7,    0,    1,    0,    0,    0
  240,20190312,   18,  180,  120,  110,  170,   74,   68,   52,    0,    1,   10,   10, 9960,   63,    8,   85,   61,    7,    0,    1,    0,    0,    0
  240,20190312,   19,  270,  130,  150,  210,   46,     ,   31,    0,    0,   10,   13, 9976,   58,    8,   90,   58,    7,    0,    1,    0,    0,    0
  240,20190312,   20,  270,  110,  110,  190,   46,     ,   33,    0,    0,   10,    8, 9995,   61,    8,   91,   51,    7,    0,    1,    0,    0,    0
  240,20190312,   21,  260,  100,  100,  150,   54,     ,   29,    0,    0,    3,    2,10003,   70,    8,   83,   23,    7,    0,    1,    0,    0,    0
  240,20190312,   22,  240,  100,   90,  140,   58,     ,   29,    0,    0,    0,    0,10009,   70,    7,   81,     ,    5,    0,    0,    0,    0,    0
  240,20190312,   23,  240,   90,   90,  140,   61,     ,   32,    0,    0,    0,    0,10009,   70,    6,   81,     ,    5,    0,    0,    0,    0,    0
  240,20190312,   24,  230,  100,  110,  150,   62,   41,   32,    0,    0,    0,    0,10007,   70,    7,   81,    3,    7,    0,    0,    0,    0,    0
  240,20190313,    1,  230,  100,  100,  150,   62,     ,   28,    0,    0,    0,    0,10002,   67,    6,   79,     ,    5,    0,    0,    0,    0,    0
  240,20190313,    2,  230,  110,  120,  170,   66,     ,   30,    0,    0,    0,    0,10000,   63,    8,   78,     ,    5,    0,    0,    0,    0,    0
  240,20190313,    3,  230,  120,  130,  200,   67,     ,   26,    0,    0,    0,    0, 9993,   63,    8,   75,     ,    5,    0,    0,    0,    0,    0
  240,20190313,    4,  230,  130,  120,  180,   69,     ,   27,    0,    0,    0,    0, 9991,   62,    8,   74,     ,    5,    0,    0,    0,    0,    0
  240,20190313,    5,  230,  130,  130,  180,   69,     ,   28,    0,    0,    0,    0, 9990,   62,    8,   75,     ,    5,    0,    0,    0,    0,    0
  240,20190313,    6,  230,  130,  130,  200,   73,   50,   31,    0,    0,    0,    0, 9988,   62,    8,   74,     ,    5,    0,    0,    0,    0,    0
  240,20190313,    7,  230,  130,  130,  190,   72,     ,   36,    0,    2,    0,   -1, 9983,   60,    8,   77,   81,    7,    0,    1,    0,    0,    0
  240,20190313,    8,  240,  140,  120,  200,   76,     ,   37,    0,    9,    3,    1, 9984,   61,    8,   76,   23,    7,    0,    1,    0,    0,    0
  240,20190313,    9,  230,  130,  130,  190,   77,     ,   38,    0,   15,    0,    0, 9986,   62,    8,   76,    2,    7,    0,    0,    0,    0,    0
  240,20190313,   10,  240,  120,  120,  190,   74,     ,   45,    0,   18,    5,    3, 9984,   56,    8,   81,   81,    7,    0,    1,    0,    0,    0
  240,20190313,   11,  250,  120,  140,  190,   77,     ,   49,    0,   21,   10,   13, 9984,   60,    8,   82,   61,    7,    0,    1,    0,    0,    0
  240,20190313,   12,  250,  120,  130,  180,   86,   62,   51,    0,   36,    7,    3, 9991,   60,    8,   78,   61,    7,    0,    1,    0,    0,    0
  240,20190313,   13,  270,  130,  140,  200,   88,     ,   52,    1,   73,    3,    1, 9997,   63,    8,   78,   81,    7,    0,    1,    0,    0,    0
  240,20190313,   14,  270,  120,  120,  170,   91,     ,   51,    2,   65,    0,   -1,10002,   63,    8,   75,   23,    7,    0,    1,    0,    0,    0
  240,20190313,   15,  270,  120,  130,  190,   90,     ,   52,    1,   63,    1,    1,10012,   64,    8,   77,   23,    7,    0,    1,    0,    0,    0
  240,20190313,   16,  280,  120,  110,  180,   90,     ,   47,    0,   44,    0,    0,10020,   63,    8,   74,     ,    5,    0,    0,    0,    0,    0
  240,20190313,   17,  290,  120,  120,  170,   86,     ,   34,    5,   26,    0,    0,10031,   66,    2,   69,     ,    5,    0,    0,    0,    0,    0
  240,20190313,   18,  280,  100,  100,  150,   77,   66,   39,    2,    6,    0,    0,10043,   65,    0,   76,    1,    7,    0,    0,    0,    0,    0
  240,20190313,   19,  280,   80,   70,  130,   73,     ,   33,    0,    0,    0,    0,10055,   65,    1,   75,     ,    5,    0,    0,    0,    0,    0
  240,20190313,   20,  270,   70,   70,  100,   69,     ,   44,    0,    0,    0,    0,10062,   62,    2,   84,     ,    5,    0,    0,    0,    0,    0
  240,20190313,   21,  280,   90,  100,  140,   77,     ,   46,    0,    0,    0,    0,10068,   62,    8,   80,     ,    5,    0,    0,    0,    0,    0
  240,20190313,   22,  280,   90,   90,  130,   79,     ,   48,    0,    0,    0,    0,10073,   61,    8,   80,     ,    5,    0,    0,    0,    0,    0
  240,20190313,   23,  270,   90,   90,  140,   76,     ,   43,    0,    0,    0,    0,10079,   64,    8,   79,     ,    5,    0,    0,    0,    0,    0
  240,20190313,   24,  280,   90,   90,  130,   73,   57,   37,    0,    0,    0,    0,10079,   64,    8,   77,     ,    5,    0,    0,    0,    0,    0
  240,20190314,    1,  260,   80,   90,  120,   72,     ,   34,    0,    0,    0,    0,10078,   64,    8,   76,     ,    5,    0,    0,    0,    0,    0
  240,20190314,    2,  250,   80,   90,  130,   74,     ,   35,    0,    0,    0,    0,10072,   65,    8,   76,     ,    5,    0,    0,    0,    0,    0
  240,20190314,    3,  250,   90,   90,  130,   74,     ,   38,    0,    0,    0,    0,10060,   67,    8,   78,     ,    5,    0,    0,    0,    0,    0
  240,20190314,    4,  240,   90,   80,  130,   75,     ,   41,    0,    0,    0,    0,10050,   71,    8,   78,     ,    5,    0,    0,    0,    0,    0
  240,20190314,    5,  240,   90,  100,  130,   70,     ,   53,    0,    0,    9,    1,10035,   59,    8,   88,   52,    7,    0,    1,    0,    0,    0
  240,20190314,    6,  240,   90,   90,  140,   67,   63,   55,    0,    0,   10,    8,10022,   57,    8,   91,   58,    7,    0,    1,    0,    0,    0
  240,20190314,    7,  230,  100,  100,  140,   67,     ,   55,    0,    2,   10,    9,10006,   57,    8,   92,   52,    7,    0,    1,    0,    0,    0
  240,20190314,    8,  230,  100,   90,  170,   70,     ,   58,    0,    7,   10,   12, 9987,   57,    8,   91,   81,    7,    0,    1,    0,    0,    0
  240,20190314,    9,  230,  110,  110,  160,   78,     ,   64,    0,   16,   10,   12, 9966,   61,    8,   91,   61,    7,    0,    1,    0,    0,    0
  240,20190314,   10,  240,  130,  130,  190,   82,     ,   71,    0,   21,   10,   20, 9945,   56,    8,   92,   62,    7,    0,    1,    0,    0,    0
  240,20190314,   11,  240,  130,  140,  200,   98,     ,   79,    1,   55,    8,   12, 9929,   65,    8,   87,   23,    7,    0,    1,    0,    0,    0
  240,20190314,   12,  260,  150,  150,  240,  103,   62,   77,    3,  113,    0,   -1, 9932,   67,    8,   84,   22,    7,    0,    1,    0,    0,    0
  240,20190314,   13,  280,  140,  120,  210,  103,     ,   67,    1,   59,    0,    0, 9943,   67,    8,   78,     ,    5,    0,    0,    0,    0,    0
  240,20190314,   14,  290,  130,  150,  200,  105,     ,   57,    4,   97,    0,    0, 9950,   64,    8,   72,     ,    5,    0,    0,    0,    0,    0
  240,20190314,   15,  300,  130,  150,  200,   88,     ,   52,    0,   56,    0,   -1, 9969,   60,    8,   78,   57,    7,    0,    1,    0,    0,    0
  240,20190314,   16,  290,  110,  110,  200,   85,     ,   56,    0,   25,    0,   -1, 9982,   63,    8,   81,   81,    7,    0,    1,    0,    0,    0
  240,20190314,   17,  290,  100,   80,  190,   83,     ,   51,    7,   30,    2,    2, 9996,   63,    1,   80,   23,    7,    0,    1,    0,    0,    0
  240,20190314,   18,  290,   90,  100,  140,   80,   69,   46,    2,    4,    0,    0,10009,   64,    2,   78,    3,    7,    0,    0,    0,    0,    0
  240,20190314,   19,  280,   90,   80,  130,   82,     ,   47,    0,    0,    0,    0,10021,   64,    3,   78,     ,    5,    0,    0,    0,    0,    0
  240,20190314,   20,  280,   80,   70,  110,   83,     ,   47,    0,    0,    0,    0,10032,   64,    8,   77,     ,    5,    0,    0,    0,    0,    0
  240,20190314,   21,  280,   90,   90,  130,   86,     ,   43,    0,    0,    0,    0,10039,   66,    8,   74,     ,    5,    0,    0,    0,    0,    0
  240,20190314,   22,  270,   80,   80,  130,   80,     ,   43,    0,    0,    0,    0,10046,   66,    7,   77,     ,    5,    0,    0,    0,    0,    0
  240,20190314,   23,  260,   80,   70,  110,   72,     ,   41,    0,    0,    0,    0,10048,   68,    6,   80,     ,    5,    0,    0,    0,    0,    0
  240,20190314,   24,  260,   70,   70,  100,   76,   63,   40,    0,    0,    0,    0,10049,   70,    8,   77,     ,    5,    0,    0,    0,    0,    0
  240,20190315,    1,  260,   80,   80,  120,   77,     ,   41,    0,    0,    0,    0,10049,   70,    8,   77,     ,    5,    0,    0,    0,    0,    0
  240,20190315,    2,  250,   80,   80,  110,   81,     ,   49,    0,    0,    0,    0,10044,   67,    8,   80,     ,    5,    0,    0,    0,    0,    0
  240,20190315,    3,  240,   70,   60,  100,   83,     ,   50,    0,    0,    0,    0,10035,   65,    8,   79,     ,    5,    0,    0,    0,    0,    0
  240,20190315,    4,  250,   70,   70,  110,   81,     ,   53,    0,    0,    0,    0,10033,   63,    8,   82,     ,    5,    0,    0,    0,    0,    0
  240,20190315,    5,  240,   70,   40,  120,   71,     ,   49,    0,    0,    0,   -1,10024,   63,    8,   86,   81,    7,    0,    1,    0,    0,    0
  240,20190315,    6,  200,   40,   40,   60,   64,   62,   59,    0,    0,   10,    7,10017,   43,    8,   96,   52,    7,    0,    1,    0,    0,    0
